Actual,Mean,Error,Measures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10.3,10.6647133,-0.364713301,9.793645409,9.793645409,9.793645409,9.793645409,9.793645409,10.03502374,10.03502374,10.03502374,10.03502374,10.03502374,10.52442782,10.52442782,10.52442782,10.52442782,10.52442782,10.79257246,10.79257246,10.79257246,10.79257246,10.79257246,11.36348684,11.36348684,11.36348684,11.36348684,11.36348684,11.47912353,11.47912353,11.47912353,11.47912353,11.47912353
20.47,21.14953503,-0.679535033,20.73201993,20.73201993,20.73201993,20.73201993,20.73201993,20.77189781,20.77189781,20.77189781,20.77189781,20.77189781,21.01468886,21.01468886,21.01468886,21.01468886,21.01468886,21.12453704,21.12453704,21.12453704,21.12453704,21.12453704,21.48937075,21.48937075,21.48937075,21.48937075,21.48937075,21.76469581,21.76469581,21.76469581,21.76469581,21.76469581
30.39,30.20486843,0.18513157,30.01159828,30.01159828,30.01159828,30.01159828,30.01159828,30.03616751,30.03616751,30.03616751,30.03616751,30.03616751,30.1327207,30.1327207,30.1327207,30.1327207,30.1327207,30.16232486,30.16232486,30.16232486,30.16232486,30.16232486,30.21952736,30.21952736,30.21952736,30.21952736,30.21952736,30.66687186,30.66687186,30.66687186,30.66687186,30.66687186
40.42,40.23751477,0.182485232,39.8647572,39.8647572,39.8647572,39.8647572,39.8647572,39.92917213,39.92917213,39.92917213,39.92917213,39.92917213,39.9551852,39.9551852,39.9551852,39.9551852,39.9551852,40.12272879,40.12272879,40.12272879,40.12272879,40.12272879,40.51474719,40.51474719,40.51474719,40.51474719,40.51474719,41.0384981,41.0384981,41.0384981,41.0384981,41.0384981
50.35,49.98103781,0.368962195,49.45604167,49.45604167,49.45604167,49.45604167,49.45604167,49.8667997,49.8667997,49.8667997,49.8667997,49.8667997,49.88338127,49.88338127,49.88338127,49.88338127,49.88338127,50.09898519,50.09898519,50.09898519,50.09898519,50.09898519,50.13180091,50.13180091,50.13180091,50.13180091,50.13180091,50.4492181,50.4492181,50.4492181,50.4492181,50.4492181
