DesignSize,LineSTD(mm),LineSTD(pixels),LineErrors(Pixel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.11678965,1.868634402,2.049503891,2.049503891,2.049503891,2.049503891,2.049503891,1.934476182,1.934476182,1.934476182,1.934476182,1.934476182,1.948274788,1.948274788,1.948274788,1.948274788,1.948274788,0.527988995,0.527988995,0.527988995,0.527988995,0.527988995,1.88563359,1.88563359,1.88563359,1.88563359,1.88563359,1.354568346,1.354568346,1.354568346,1.354568346,1.354568346,2.706509232,2.706509232,2.706509232,2.706509232,0.501745206,0.501745206,0.501745206,0.501745206,0.501745206,0.899138868,0.899138868,0.899138868,0.899138868,0.899138868,3.375542645,3.375542645,3.375542645,3.375542645,3.375542645,1.057886009,1.057886009,1.057886009,1.057886009,1.057886009,4.399493193,4.399493193,4.399493193,4.399493193,4.399493193,1.620768624
30,0.124910536,1.998568571,2.108308333,2.108308333,2.108308333,2.108308333,2.108308333,2.205812222,2.205812222,2.205812222,2.205812222,2.205812222,1.411083036,1.411083036,1.411083036,1.411083036,1.411083036,1.438551572,1.438551572,1.438551572,1.438551572,1.438551572,1.301168267,1.301168267,1.301168267,1.301168267,1.301168267,4.259986827,4.259986827,4.259986827,4.259986827,4.259986827,1.620768624,1.620768624,1.620768624,1.620768624,1.50210958,1.50210958,1.50210958,1.50210958,1.50210958,2.912214155,2.912214155,2.912214155,2.912214155,2.912214155,2.271923472,2.271923472,2.271923472,2.271923472,2.271923472,1.557520137,1.557520137,1.557520137,1.557520137,1.557520137,1.497213158,1.497213158,1.497213158,1.497213158,1.497213158,1.101585993
40,0.119839874,1.917437982,2.063718742,2.063718742,2.063718742,2.063718742,2.063718742,1.303876235,1.303876235,1.303876235,1.303876235,1.303876235,2.42320919,2.42320919,2.42320919,2.42320919,2.42320919,2.916781482,2.916781482,2.916781482,2.916781482,2.916781482,2.865657001,2.865657001,2.865657001,2.865657001,2.865657001,1.420453604,1.420453604,1.420453604,1.420453604,1.420453604,1.101585993,1.101585993,1.101585993,1.101585993,2.272441522,2.272441522,2.272441522,2.272441522,2.272441522,1.422652574,1.422652574,1.422652574,1.422652574,1.422652574,1.078244498,1.078244498,1.078244498,1.078244498,1.078244498,2.097487243,2.097487243,2.097487243,2.097487243,2.097487243,1.969438083,1.969438083,1.969438083,1.969438083,1.969438083,1.47013407
50,0.140189655,2.243034476,1.851896819,1.851896819,1.851896819,1.851896819,1.851896819,1.909676971,1.909676971,1.909676971,1.909676971,1.909676971,1.774332378,1.774332378,1.774332378,1.774332378,1.774332378,1.971678031,1.971678031,1.971678031,1.971678031,1.971678031,2.120221562,2.120221562,2.120221562,2.120221562,2.120221562,3.693025179,3.693025179,3.693025179,3.693025179,3.693025179,1.47013407,1.47013407,1.47013407,1.47013407,2.71142699,2.71142699,2.71142699,2.71142699,2.71142699,1.444502792,1.444502792,1.444502792,1.444502792,1.444502792,1.94351042,1.94351042,1.94351042,1.94351042,1.94351042,2.904572394,2.904572394,2.904572394,2.904572394,2.904572394,3.140966742,3.140966742,3.140966742,3.140966742,3.140966742,1.372480857
60,0.146113137,2.337810199,1.889149398,1.889149398,1.889149398,1.889149398,1.889149398,3.30710556,3.30710556,3.30710556,3.30710556,3.30710556,2.331353916,2.331353916,2.331353916,2.331353916,2.331353916,2.22151097,2.22151097,2.22151097,2.22151097,2.22151097,2.301578684,2.301578684,2.301578684,2.301578684,2.301578684,3.029990405,3.029990405,3.029990405,3.029990405,3.029990405,1.372480857,1.372480857,1.372480857,1.372480857,2.035123681,2.035123681,2.035123681,2.035123681,2.035123681,2.468039781,2.468039781,2.468039781,2.468039781,2.468039781,2.627286912,2.627286912,2.627286912,2.627286912,2.627286912,2.837716596,2.837716596,2.837716596,2.837716596,2.837716596,1.906881799,1.906881799,1.906881799,1.906881799,1.906881799,0
